---------------------------------------------------------------------------
Morphalou3.1 : Lexique morphologique ouvert du français – Ce fichier contient uniquement les Mots grammaticaux (nombres, prépositions, pronoms, conjonctions et déterminants)
813 lemmes et 1 326 formes fléchies de catégorie Mots grammaticaux (nombres, prépositions, pronoms, conjonctions et déterminants) (sur un total de 159 271 lemmes et 976 570 formes fléchies, toutes catégories confondues)
Le maintien et la mise à jour du lexique sont assurés par l'ATILF CNRS. (44 avenue de la Libération 54000 Nancy)
Morphalou3 est distribué sous licence LGPL-LR.
Version de 6/2016
Morphalou3 est le résultat de la fusion de 5 lexiques :
	- Morphalou2 (décembre 2013) : http://www.cnrtl.fr/lexiques/morphalou/
	- DELA (décembre 2011) : http://infolingu.univ-mlv.fr/
	- Dicollecte (4.3) : http://dicollecte.org/home.php?prj=fr
	- Lefff (2.1) : http://www.labri.fr/perso/clement/lefff/
	- LGLex et LGLexLefff (3.4) : http://infolingu.univ-mlv.fr/
Ce travail a été réalisé par Marie TONNELIER dans le cadre du projet Ortolang. (ORTOLANG bénéficie d'une aide de l’Etat au titre du programme « Investissements d’avenir » ANR–11–EQPX–0032)
---------------------------------------------------------------------------
LEMME;;;;;;;;;FLEXION;;;;;;;;
GRAPHIE;ID;CATÉGORIE;SOUS CATÉGORIE;LOCUTION;GENRE;AUTRES LEMMES LIÉS;PHONÉTIQUE;ORIGINES;GRAPHIE;ID;NOMBRE;MODE;GENRE;TEMPS;PERSONNE;PHONÉTIQUE;ORIGINES
;;;;;;;;;sans qu';1049353;-;-;-;-;-;;lefff
sauf que;172383;Conjonction;subordination;;-;;;lefff;sauf que;1049457;-;-;-;-;-;;lefff
;;;;;;;;;sauf qu';1049458;-;-;-;-;-;;lefff
selon que;172400;Conjonction;subordination;;-;;;lefff;selon que;1049545;-;-;-;-;-;;lefff
;;;;;;;;;selon qu';1049546;-;-;-;-;-;;lefff
si;160792;Conjonction;subordination;;-;;;dela lefff;si;995773;-;-;-;-;-;;dela lefff
si bien que;172416;Conjonction;subordination;;-;;;lefff;si bien que;1049626;-;-;-;-;-;;lefff
;;;;;;;;;si bien qu';1049627;-;-;-;-;-;;lefff
si jamais;172417;Conjonction;subordination;;-;;;lefff;si jamais;1049628;-;-;-;-;-;;lefff
si peu que;172420;Conjonction;subordination;;-;;;lefff;si peu que;1049631;-;-;-;-;-;;lefff
;;;;;;;;;si peu qu';1049632;-;-;-;-;-;;lefff
sinon;160987;Conjonction;subordination;;-;;;dela lefff;sinon;996317;-;-;-;-;-;;dela lefff
sinon que;172431;Conjonction;subordination;;-;;;lefff;sinon que;1049651;-;-;-;-;-;;lefff
;;;;;;;;;sinon qu';1049652;-;-;-;-;-;;lefff
sitôt que;172435;Conjonction;subordination;;-;;;lefff;sitôt que;1049666;-;-;-;-;-;;lefff
;;;;;;;;;sitôt qu';1049667;-;-;-;-;-;;lefff
soit;57541;Conjonction;subordination;;-;;s w a;morphalou2 dela dicollecte lefff;soit;449666;-;-;-;-;-;s w a;morphalou2 dela dicollecte lefff
sous prétexte que;172453;Conjonction;subordination;;-;;;lefff;sous prétexte que;1049766;-;-;-;-;-;;lefff
;;;;;;;;;sous prétexte qu';1049767;-;-;-;-;-;;lefff
sous réserve que;172454;Conjonction;subordination;;-;;;lefff;sous réserve que;1049768;-;-;-;-;-;;lefff
;;;;;;;;;sous réserve qu';1049769;-;-;-;-;-;;lefff
suivant que;172484;Conjonction;subordination;;-;;;lefff;suivant que;1050031;-;-;-;-;-;;lefff
;;;;;;;;;suivant qu';1050032;-;-;-;-;-;;lefff
tandis que;172520;Conjonction;subordination;;-;;;lefff;tandis que;1050855;-;-;-;-;-;;lefff
;;;;;;;;;tandis qu';1050856;-;-;-;-;-;;lefff
tant et si bien que;172522;Conjonction;subordination;;-;;;lefff;tant et si bien que;1050863;-;-;-;-;-;;lefff
;;;;;;;;;tant et si bien qu';1050864;-;-;-;-;-;;lefff
tant que;172523;Conjonction;subordination;;-;;;lefff;tant que;1050865;-;-;-;-;-;;lefff
;;;;;;;;;tant qu';1050866;-;-;-;-;-;;lefff
tel que;172537;Conjonction;subordination;;-;;;lefff;tel que;1050934;-;-;-;-;-;;lefff
;;;;;;;;;tel qu';1050935;-;-;-;-;-;;lefff
;;;;;;;;;telle qu';1050942;-;-;-;-;-;;lefff
;;;;;;;;;telle que;1050943;-;-;-;-;-;;lefff
;;;;;;;;;telles qu';1050948;-;-;-;-;-;;lefff
;;;;;;;;;telles que;1050949;-;-;-;-;-;;lefff
;;;;;;;;;tels qu';1050955;-;-;-;-;-;;lefff
;;;;;;;;;tels que;1050956;-;-;-;-;-;;lefff
une fois que;172662;Conjonction;subordination;;-;;;lefff;une fois que;1051717;-;-;-;-;-;;lefff
;;;;;;;;;une fois qu';1051718;-;-;-;-;-;;lefff
à chaque fois que;172771;Conjonction;subordination;;-;;;lefff;à chaque fois que;1052405;-;-;-;-;-;;lefff
;;;;;;;;;à chaque fois qu';1052406;-;-;-;-;-;;lefff
à condition que;172772;Conjonction;subordination;;-;;;lefff;à condition que;1052407;-;-;-;-;-;;lefff
;;;;;;;;;à condition qu';1052408;-;-;-;-;-;;lefff
à l'heure où;172792;Conjonction;subordination;;-;;;lefff;à l'heure où;1052435;-;-;-;-;-;;lefff
à mesure que;172801;Conjonction;subordination;;-;;;lefff;à mesure que;1052447;-;-;-;-;-;;lefff
;;;;;;;;;à mesure qu';1052448;-;-;-;-;-;;lefff
à moins que;172804;Conjonction;subordination;;-;;;lefff;à moins que;1052452;-;-;-;-;-;;lefff
;;;;;;;;;à moins qu';1052453;-;-;-;-;-;;lefff
à partir du moment où;172813;Conjonction;subordination;;-;;;lefff;à partir du moment où;1052464;-;-;-;-;-;;lefff
à présent que;172823;Conjonction;subordination;;-;;;lefff;à présent que;1052477;-;-;-;-;-;;lefff
;;;;;;;;;à présent qu';1052478;-;-;-;-;-;;lefff
à supposer que;172828;Conjonction;subordination;;-;;;lefff;à supposer que;1052484;-;-;-;-;-;;lefff
;;;;;;;;;à supposer qu';1052485;-;-;-;-;-;;lefff
à tel enseigne que;172830;Conjonction;subordination;;-;;;lefff;à tel enseigne que;1052488;-;-;-;-;-;;lefff
;;;;;;;;;à telle enseigne qu';1052489;-;-;-;-;-;;lefff
;;;;;;;;;à telle enseigne que;1052490;-;-;-;-;-;;lefff
à tel point que;172829;Conjonction;subordination;;-;;;lefff;à tel point que;1052486;-;-;-;-;-;;lefff
;;;;;;;;;à tel point qu';1052487;-;-;-;-;-;;lefff
étant donné que;172867;Conjonction;subordination;;-;;;lefff;étant donné que;1052653;-;-;-;-;-;;lefff
;;;;;;;;;étant donné qu';1052654;-;-;-;-;-;;lefff
ains;67759;Conjonction;coordination;;-;;e~ s;morphalou2;ains;1019413;-;-;-;-;-;e~ s;
ainsi que;170514;Conjonction;coordination;;-;;;lefff;ainsi que;1036596;-;-;-;-;-;;lefff
;;;;;;;;;ainsi qu';1036597;-;-;-;-;-;;lefff
alors;120218;Conjonction;coordination;;-;;;dela;alors;884402;-;-;-;-;-;;dela
au même titre que;170627;Conjonction;coordination;;-;;;lefff;au même titre que;1037115;-;-;-;-;-;;lefff
;;;;;;;;;au même titre qu';1037116;-;-;-;-;-;;lefff
c'est pourquoi;170855;Conjonction;coordination;;-;;;lefff;c'est pourquoi;1038918;-;-;-;-;-;;lefff
c'est à dire;170857;Conjonction;coordination;;-;;;lefff;c'est à dire;1038920;-;-;-;-;-;;lefff
c'est-à-dire;70035;Conjonction;coordination;;-;;s e t a d i R @;morphalou2 dicollecte lefff;c'est-à-dire;867108;-;-;-;-;-;;dicollecte lefff
;;;;;;;;;c-à-d;1038928;-;-;-;-;-;;lefff
;;;;;;;;;c.-à.-d.;1038929;-;-;-;-;-;;lefff
;;;;;;;;;càd;1040292;-;-;-;-;-;;lefff
c.-à-d;115758;Conjonction;coordination;;-;"variante du lemme #70035 ""c'est-à-dire""";;dicollecte;c.-à-d;867109;-;-;-;-;-;;dicollecte
car;13152;Conjonction;coordination;;-;;k a R;morphalou2 dela dicollecte lefff;car;93228;-;-;-;-;-;k a R;morphalou2 dela dicollecte lefff
comme;170977;Conjonction;coordination;;-;;;lefff;comme;1039686;-;-;-;-;-;;lefff
d'où;171044;Conjonction;coordination;;-;;;lefff;d'où;1040319;-;-;-;-;-;;lefff
donc;21393;Conjonction;coordination;;-;;d o~ k;morphalou2 dela dicollecte lefff;donc;154301;-;-;-;-;-;d o~ k;morphalou2 dela dicollecte lefff
ergo;25617;Conjonction;coordination;;-;;E R g o;morphalou2;ergo;219589;-;-;-;-;-;E R g o;morphalou2
et;25948;Conjonction;coordination;;-;;e OU E/ ;morphalou2 dela dicollecte lefff;et;222997;-;-;-;-;-;e OU E/ ;morphalou2 dela dicollecte lefff
et alors;171390;Conjonction;coordination;;-;;;lefff;et alors;1043214;-;-;-;-;-;;lefff
et aussi;171391;Conjonction;coordination;;-;;;lefff;et aussi;1043215;-;-;-;-;-;;lefff
et donc;171393;Conjonction;coordination;;-;;;lefff;et donc;1043217;-;-;-;-;-;;lefff
et encore;171394;Conjonction;coordination;;-;;;lefff;et encore;1043218;-;-;-;-;-;;lefff
et même;171395;Conjonction;coordination;;-;;;lefff;et même;1043219;-;-;-;-;-;;lefff
et puis;171397;Conjonction;coordination;;-;;;lefff;et puis;1043221;-;-;-;-;-;;lefff
et-ou;171398;Conjonction;coordination;;-;;;lefff;et-ou;1043222;-;-;-;-;-;;lefff
;;;;;;;;;et/ou;1043223;-;-;-;-;-;;lefff
;;;;;;;;;et|ou;1043232;-;-;-;-;-;;lefff
;;;;;;;;;ou/et;1046507;-;-;-;-;-;;lefff
mais;38272;Conjonction;coordination;;-;;m E OU m E/ ;morphalou2 dela dicollecte lefff;mais;305827;-;-;-;-;-;m E OU m E/ ;morphalou2 dela dicollecte lefff
mais alors;171827;Conjonction;coordination;;-;;;lefff;mais alors;1045609;-;-;-;-;-;;lefff
mais aussi;171828;Conjonction;coordination;;-;;;lefff;mais aussi;1045610;-;-;-;-;-;;lefff
mais encore;171829;Conjonction;coordination;;-;;;lefff;mais encore;1045611;-;-;-;-;-;;lefff
ni;42531;Conjonction;coordination;;-;;n i;morphalou2 dela dicollecte lefff;ni;333035;-;-;-;-;-;n i;morphalou2 dela dicollecte lefff
or;44149;Conjonction;coordination;;-;;O R;morphalou2 dela dicollecte lefff;or;342509;-;-;-;-;-;O R;morphalou2 dela dicollecte lefff
ore;151443;Conjonction;coordination;;-;;;dela;ore;969043;-;-;-;-;-;;dela
ou;44543;Conjonction;coordination;;-;;u;morphalou2 dela dicollecte lefff;ou;344379;-;-;-;-;-;u;morphalou2 dela dicollecte lefff
ou alors;172012;Conjonction;coordination;;-;;;lefff;ou alors;1046503;-;-;-;-;-;;lefff
ou bien;172013;Conjonction;coordination;;-;;;lefff;ou bien;1046504;-;-;-;-;-;;lefff
ou bien encore;172014;Conjonction;coordination;;-;;;lefff;ou bien encore;1046505;-;-;-;-;-;;lefff
ou encore;172015;Conjonction;coordination;;-;;;lefff;ou encore;1046506;-;-;-;-;-;;lefff
plus;172120;Conjonction;coordination;;-;;;lefff;plus;1046933;-;-;-;-;-;;lefff
puis;50419;Conjonction;coordination;;-;;p H i;morphalou2 dela dicollecte lefff;puis;383759;-;-;-;-;-;p H i;morphalou2 dela dicollecte lefff
sinon;172430;Conjonction;coordination;;-;;;lefff;sinon;1049650;-;-;-;-;-;;lefff
tout comme;172580;Conjonction;coordination;;-;;;lefff;tout comme;1051104;-;-;-;-;-;;lefff
voire;172717;Conjonction;coordination;;-;;;lefff;voire;1052196;-;-;-;-;-;;lefff
voire même;172718;Conjonction;coordination;;-;;;lefff;voire même;1052197;-;-;-;-;-;;lefff
à savoir;172827;Conjonction;coordination;;-;;;lefff;à savoir;1052483;-;-;-;-;-;;lefff
cent;14005;Nombre;;;-;;s a~;morphalou2 dela dicollecte;cent;98363;invariable;-;invariable;-;-;s a~;morphalou2 dela dicollecte
;;;;;;;;;cents;818837;-;-;-;-;-;;dicollecte
cinq;15443;Nombre;;;-;;s e~ k;morphalou2 dela dicollecte;cinq;108735;invariable;-;invariable;-;-;s e~ k;morphalou2 dela dicollecte
cinquante;15445;Nombre;;;-;;s e~ k a~ t @;morphalou2 dela dicollecte;cinquante;108738;invariable;-;invariable;-;-;s e~ k a~ t @;morphalou2 dela dicollecte
cinquante-cinq;108274;Nombre;;;-;;;dela dicollecte;cinquante-cinq;841255;-;-;-;-;-;;dela dicollecte
cinquante-deux;108392;Nombre;;;-;;;dela dicollecte;cinquante-deux;841610;-;-;-;-;-;;dela dicollecte
cinquante-et-un;112569;Nombre;;;-;;;dicollecte;cinquante-et-un;856187;-;-;-;-;-;;dicollecte
cinquante-huit;109782;Nombre;;;-;;;dela dicollecte;cinquante-huit;845921;-;-;-;-;-;;dela dicollecte
cinquante-neuf;110395;Nombre;;;-;;;dela dicollecte;cinquante-neuf;848062;-;-;-;-;-;;dela dicollecte
cinquante-quatre;109311;Nombre;;;-;;;dela dicollecte;cinquante-quatre;844451;-;-;-;-;-;;dela dicollecte
cinquante-sept;109596;Nombre;;;-;;;dela dicollecte;cinquante-sept;845310;-;-;-;-;-;;dela dicollecte
cinquante-six;109151;Nombre;;;-;;;dela dicollecte;cinquante-six;843950;-;-;-;-;-;;dela dicollecte
cinquante-trois;109124;Nombre;;;-;;;dela dicollecte;cinquante-trois;843854;-;-;-;-;-;;dela dicollecte
deux;20361;Nombre;;;-;;d 2;morphalou2 dela dicollecte;deux;146416;invariable;-;invariable;-;-;d 2;morphalou2 dela dicollecte
dix;71895;Nombre;;;-;;d i s;morphalou2 dela dicollecte;dix;818639;invariable;-;invariable;-;-;;dela dicollecte
dix-huit;103342;Nombre;;;-;;;dela dicollecte;dix-huit;825415;-;-;-;-;-;;dela dicollecte
dix-neuf;104972;Nombre;;;-;;;dela dicollecte;dix-neuf;830471;-;-;-;-;-;;dela dicollecte
dix-sept;103994;Nombre;;;-;;;dela dicollecte;dix-sept;827456;-;-;-;-;-;;dela dicollecte
douze;71974;Nombre;;;-;;d u z @;morphalou2 dela dicollecte;douze;818740;invariable;-;invariable;-;-;;dela dicollecte
huit;31816;Nombre;;;-;;H i t;morphalou2 dela dicollecte;huit;267065;invariable;-;invariable;-;-;H i t;morphalou2 dela dicollecte
huitante;31819;Nombre;;;-;;H i t a~ t @;morphalou2 dela dicollecte;huitante;267070;invariable;-;invariable;-;-;H i t a~ t @;morphalou2 dela dicollecte
huitante-cinq;114583;Nombre;;;-;;;dicollecte;huitante-cinq;861944;-;-;-;-;-;;dicollecte
huitante-deux;115076;Nombre;;;-;;;dicollecte;huitante-deux;863616;-;-;-;-;-;;dicollecte
huitante-et-un;115077;Nombre;;;-;;;dicollecte;huitante-et-un;863617;-;-;-;-;-;;dicollecte
huitante-huit;114584;Nombre;;;-;;;dicollecte;huitante-huit;861945;-;-;-;-;-;;dicollecte
huitante-neuf;114585;Nombre;;;-;;;dicollecte;huitante-neuf;861946;-;-;-;-;-;;dicollecte
huitante-quatre;114586;Nombre;;;-;;;dicollecte;huitante-quatre;861947;-;-;-;-;-;;dicollecte
huitante-sept;114587;Nombre;;;-;;;dicollecte;huitante-sept;861948;-;-;-;-;-;;dicollecte
huitante-six;114588;Nombre;;;-;;;dicollecte;huitante-six;861949;-;-;-;-;-;;dicollecte
huitante-trois;114589;Nombre;;;-;;;dicollecte;huitante-trois;861950;-;-;-;-;-;;dicollecte
I;101058;Nombre;;;-;;;dicollecte;I;818623;-;-;-;-;-;;dicollecte
II;101053;Nombre;;;-;;;dicollecte;II;818611;-;-;-;-;-;;dicollecte
III;101067;Nombre;;;-;;;dicollecte;III;818651;-;-;-;-;-;;dicollecte
IV;101084;Nombre;;;-;;;dicollecte;IV;818680;-;-;-;-;-;;dicollecte
IX;101166;Nombre;;;-;;;dicollecte;IX;818871;-;-;-;-;-;;dicollecte
mille;39861;Nombre;;;-;;m i l @;morphalou2 dela dicollecte;mille;315864;invariable;-;invariable;-;-;m i l @;morphalou2 dela dicollecte
neuf;42458;Nombre;;;-;;n 9 f;morphalou2 dela dicollecte;neuf;332797;invariable;-;invariable;-;-;n 9 f;morphalou2 dela dicollecte
nonante;42801;Nombre;;;-;;n O n a~ t @ OU n O/ n a~ t @ ;morphalou2 dela dicollecte;nonante;334926;invariable;-;invariable;-;-;n O n a~ t @ OU n O/ n a~ t @ ;morphalou2 dela dicollecte
nonante-cinq;114122;Nombre;;;-;;;dicollecte;nonante-cinq;860522;-;-;-;-;-;;dicollecte
nonante-deux;113825;Nombre;;;-;;;dicollecte;nonante-deux;859670;-;-;-;-;-;;dicollecte
nonante-et-un;114352;Nombre;;;-;;;dicollecte;nonante-et-un;861202;-;-;-;-;-;;dicollecte
nonante-huit;113943;Nombre;;;-;;;dicollecte;nonante-huit;860045;-;-;-;-;-;;dicollecte
nonante-neuf;113944;Nombre;;;-;;;dicollecte;nonante-neuf;860046;-;-;-;-;-;;dicollecte
nonante-quatre;114353;Nombre;;;-;;;dicollecte;nonante-quatre;861203;-;-;-;-;-;;dicollecte
nonante-sept;114354;Nombre;;;-;;;dicollecte;nonante-sept;861204;-;-;-;-;-;;dicollecte
nonante-six;114355;Nombre;;;-;;;dicollecte;nonante-six;861205;-;-;-;-;-;;dicollecte
nonante-trois;114356;Nombre;;;-;;;dicollecte;nonante-trois;861206;-;-;-;-;-;;dicollecte
octante;43575;Nombre;;;-;;O k t a~ t @ OU O/ k t a~ t @ ;morphalou2 dela dicollecte;octante;339478;invariable;-;invariable;-;-;O k t a~ t @ OU O/ k t a~ t @ ;morphalou2 dela dicollecte
octante-cinq;115165;Nombre;;;-;;;dicollecte;octante-cinq;864000;-;-;-;-;-;;dicollecte
octante-deux;115166;Nombre;;;-;;;dicollecte;octante-deux;864001;-;-;-;-;-;;dicollecte
octante-et-un;115167;Nombre;;;-;;;dicollecte;octante-et-un;864002;-;-;-;-;-;;dicollecte
octante-huit;115168;Nombre;;;-;;;dicollecte;octante-huit;864003;-;-;-;-;-;;dicollecte
octante-neuf;115169;Nombre;;;-;;;dicollecte;octante-neuf;864004;-;-;-;-;-;;dicollecte
octante-quatre;115170;Nombre;;;-;;;dicollecte;octante-quatre;864005;-;-;-;-;-;;dicollecte
octante-sept;115171;Nombre;;;-;;;dicollecte;octante-sept;864006;-;-;-;-;-;;dicollecte
octante-six;115172;Nombre;;;-;;;dicollecte;octante-six;864007;-;-;-;-;-;;dicollecte
octante-trois;115173;Nombre;;;-;;;dicollecte;octante-trois;864008;-;-;-;-;-;;dicollecte
onze;43992;Nombre;;;-;;o~ z @;morphalou2 dela dicollecte;onze;341520;invariable;-;invariable;-;-;o~ z @;morphalou2 dela dicollecte
quarante;51202;Nombre;;;-;;k a R a~ t @;morphalou2 dela dicollecte;quarante;388324;invariable;-;invariable;-;-;k a R a~ t @;morphalou2 dela dicollecte
quarante-cinq;106185;Nombre;;;-;;;dela dicollecte;quarante-cinq;834268;-;-;-;-;-;;dela dicollecte
quarante-deux;107726;Nombre;;;-;;;dela dicollecte;quarante-deux;839349;-;-;-;-;-;;dela dicollecte
quarante-et-un;111937;Nombre;;;-;;;dicollecte;quarante-et-un;853509;-;-;-;-;-;;dicollecte
quarante-huit;106683;Nombre;;;-;;;dela dicollecte;quarante-huit;836007;-;-;-;-;-;;dela dicollecte
quarante-neuf;109583;Nombre;;;-;;;dela dicollecte;quarante-neuf;845274;-;-;-;-;-;;dela dicollecte
quarante-quatre;108295;Nombre;;;-;;;dela dicollecte;quarante-quatre;841309;-;-;-;-;-;;dela dicollecte
quarante-sept;108655;Nombre;;;-;;;dela dicollecte;quarante-sept;842419;-;-;-;-;-;;dela dicollecte
quarante-six;108781;Nombre;;;-;;;dela dicollecte;quarante-six;842798;-;-;-;-;-;;dela dicollecte
quarante-trois;108839;Nombre;;;-;;;dela dicollecte;quarante-trois;842995;-;-;-;-;-;;dela dicollecte
quatorze;51254;Nombre;;;-;;k a t O R z @;morphalou2 dela dicollecte;quatorze;388586;invariable;-;invariable;-;-;k a t O R z @;morphalou2 dela dicollecte
quatre;51258;Nombre;;;-;;k a t R @;morphalou2 dela dicollecte;quatre;388595;invariable;-;invariable;-;-;k a t R @;morphalou2 dela dicollecte
quatre-vingt;86949;Nombre;;;-;;k a t R @ v e~;morphalou2 dicollecte;quatre-vingts;830425;-;-;-;-;-;;dicollecte
;;;;;;;;;quatre-vingt;832543;-;-;-;-;-;;dicollecte
quatre-vingt-cinq;110653;Nombre;;;-;;;dela dicollecte;quatre-vingt-cinq;848885;-;-;-;-;-;;dela dicollecte
quatre-vingt-deux;110883;Nombre;;;-;;;dela dicollecte;quatre-vingt-deux;849693;-;-;-;-;-;;dela dicollecte
quatre-vingt-dix;86951;Nombre;;;-;;k a t R @ v e~ d i s;morphalou2 dela dicollecte;quatre-vingt-dix;837241;-;-;-;-;-;;dela dicollecte
quatre-vingt-dix-huit;112021;Nombre;;;-;;;dicollecte;quatre-vingt-dix-huit;853838;-;-;-;-;-;;dicollecte
quatre-vingt-dix-neuf;109887;Nombre;;;-;;;dela dicollecte;quatre-vingt-dix-neuf;846271;-;-;-;-;-;;dela dicollecte
quatre-vingt-dix-sept;111454;Nombre;;;-;;;dela dicollecte;quatre-vingt-dix-sept;851764;-;-;-;-;-;;dela dicollecte
quatre-vingt-douze;111052;Nombre;;;-;;;dela dicollecte;quatre-vingt-douze;850248;-;-;-;-;-;;dela dicollecte
quatre-vingt-huit;111225;Nombre;;;-;;;dela dicollecte;quatre-vingt-huit;850956;-;-;-;-;-;;dela dicollecte
quatre-vingt-neuf;112022;Nombre;;;-;;;dela dicollecte;quatre-vingt-neuf;853839;-;-;-;-;-;;dela dicollecte
quatre-vingt-onze;112091;Nombre;;;-;;;dela dicollecte;quatre-vingt-onze;854144;-;-;-;-;-;;dela dicollecte
quatre-vingt-quatorze;112317;Nombre;;;-;;;dela dicollecte;quatre-vingt-quatorze;855156;-;-;-;-;-;;dela dicollecte
quatre-vingt-quatre;110630;Nombre;;;-;;;dela dicollecte;quatre-vingt-quatre;848811;-;-;-;-;-;;dela dicollecte
quatre-vingt-quinze;111226;Nombre;;;-;;;dela dicollecte;quatre-vingt-quinze;850957;-;-;-;-;-;;dela dicollecte
quatre-vingt-seize;111088;Nombre;;;-;;;dicollecte;quatre-vingt-seize;850386;-;-;-;-;-;;dicollecte
quatre-vingt-sept;111497;Nombre;;;-;;;dela dicollecte;quatre-vingt-sept;851929;-;-;-;-;-;;dela dicollecte
quatre-vingt-six;110667;Nombre;;;-;;;dela dicollecte;quatre-vingt-six;848927;-;-;-;-;-;;dela dicollecte
quatre-vingt-treize;111737;Nombre;;;-;;;dela dicollecte;quatre-vingt-treize;852728;-;-;-;-;-;;dela dicollecte
quatre-vingt-trois;110641;Nombre;;;-;;;dela dicollecte;quatre-vingt-trois;848852;-;-;-;-;-;;dela dicollecte
quatre-vingt-un;111911;Nombre;;;-;;;dela dicollecte;quatre-vingt-un;853379;-;-;-;-;-;;dela dicollecte
quatre-vingt-une;157768;Nombre;;;-;;;dela;quatre-vingt-une;987484;-;-;-;-;-;;dela
quatre-vingts;86957;Nombre;;;-;;k a t R @ v e~;morphalou2 dela;Quatre-vingts;880448;-;-;-;-;-;;dela
quinze;51369;Nombre;;;-;;k e~ z @;morphalou2 dela dicollecte;quinze;389136;invariable;-;invariable;-;-;k e~ z @;morphalou2 dela dicollecte
seize;56658;Nombre;;;-;;s E z @;morphalou2 dela dicollecte;seize;444602;invariable;-;invariable;-;-;s E z @;morphalou2 dela dicollecte
sept;56804;Nombre;;;-;;s E t;morphalou2 dela dicollecte;sept;445404;invariable;-;invariable;-;-;s E t;morphalou2 dela dicollecte
septante;56808;Nombre;;;-;;s E p t a~ t @;morphalou2 dela dicollecte;septante;445413;invariable;-;invariable;-;-;s E p t a~ t @;morphalou2 dela dicollecte
septante-cinq;113733;Nombre;;;-;;;dicollecte;septante-cinq;859439;-;-;-;-;-;;dicollecte
septante-deux;115269;Nombre;;;-;;;dicollecte;septante-deux;864386;-;-;-;-;-;;dicollecte
septante-et-un;116903;Nombre;;;-;;;dicollecte;septante-et-un;875400;-;-;-;-;-;;dicollecte
septante-huit;115270;Nombre;;;-;;;dicollecte;septante-huit;864387;-;-;-;-;-;;dicollecte
septante-neuf;114404;Nombre;;;-;;;dicollecte;septante-neuf;861349;-;-;-;-;-;;dicollecte
septante-quatre;113552;Nombre;;;-;;;dicollecte;septante-quatre;858966;-;-;-;-;-;;dicollecte
septante-sept;114154;Nombre;;;-;;;dicollecte;septante-sept;860610;-;-;-;-;-;;dicollecte
septante-six;114405;Nombre;;;-;;;dicollecte;septante-six;861350;-;-;-;-;-;;dicollecte
septante-trois;114678;Nombre;;;-;;;dicollecte;septante-trois;862323;-;-;-;-;-;;dicollecte
six;57364;Nombre;;;-;;s i s;morphalou2 dela dicollecte;six;448713;invariable;-;invariable;-;-;s i s;morphalou2 dela dicollecte
six-vingt;90066;Nombre;;;-;;s i s v e~;morphalou2;six-vingt;1032231;-;-;-;-;-;s i s v e~;
six-vingts;90067;Nombre;;;-;;s i s v e~;morphalou2;six-vingts;1032232;-;-;-;-;-;s i s v e~;
soixante;57543;Nombre;;;-;;s w a s a~ t @;morphalou2 dela dicollecte;soixante;449669;invariable;-;invariable;-;-;s w a s a~ t @;morphalou2 dela dicollecte
soixante-cinq;108133;Nombre;;;-;;;dela dicollecte;soixante-cinq;840777;-;-;-;-;-;;dela dicollecte
soixante-deux;109681;Nombre;;;-;;;dela dicollecte;soixante-deux;845593;-;-;-;-;-;;dela dicollecte
soixante-dix;90176;Nombre;;;-;;s w a s a~ t @ d i s;morphalou2 dela dicollecte;soixante-dix;829987;-;-;-;-;-;;dela dicollecte
soixante-dix-huit;111206;Nombre;;;-;;;dela dicollecte;soixante-dix-huit;850867;-;-;-;-;-;;dela dicollecte
soixante-dix-neuf;111728;Nombre;;;-;;;dela dicollecte;soixante-dix-neuf;852693;-;-;-;-;-;;dela dicollecte
soixante-dix-sept;110848;Nombre;;;-;;;dela dicollecte;soixante-dix-sept;849557;-;-;-;-;-;;dela dicollecte
soixante-douze;108700;Nombre;;;-;;;dela dicollecte;soixante-douze;842558;-;-;-;-;-;;dela dicollecte
soixante-et-onze;112681;Nombre;;;-;;;dicollecte;soixante-et-onze;856577;-;-;-;-;-;;dicollecte
soixante-et-un;112741;Nombre;;;-;;;dicollecte;soixante-et-un;856766;-;-;-;-;-;;dicollecte
soixante-huit;110266;Nombre;;;-;;;dela dicollecte;soixante-huit;847628;-;-;-;-;-;;dela dicollecte
soixante-neuf;110612;Nombre;;;-;;;dela dicollecte;soixante-neuf;848741;-;-;-;-;-;;dela dicollecte
soixante-quatorze;110528;Nombre;;;-;;;dela dicollecte;soixante-quatorze;848512;-;-;-;-;-;;dela dicollecte
soixante-quatre;109110;Nombre;;;-;;;dela dicollecte;soixante-quatre;843812;-;-;-;-;-;;dela dicollecte
soixante-quinze;107712;Nombre;;;-;;;dela dicollecte;soixante-quinze;839314;-;-;-;-;-;;dela dicollecte
soixante-seize;110437;Nombre;;;-;;;dela dicollecte;soixante-seize;848212;-;-;-;-;-;;dela dicollecte
soixante-sept;109998;Nombre;;;-;;;dela dicollecte;soixante-sept;846674;-;-;-;-;-;;dela dicollecte
soixante-six;109825;Nombre;;;-;;;dela dicollecte;soixante-six;846079;-;-;-;-;-;;dela dicollecte
soixante-treize;110464;Nombre;;;-;;;dela dicollecte;soixante-treize;848313;-;-;-;-;-;;dela dicollecte
soixante-trois;109699;Nombre;;;-;;;dela dicollecte;soixante-trois;845651;-;-;-;-;-;;dela dicollecte
treize;62171;Nombre;;;-;;t R E z @;morphalou2 dela dicollecte;treize;483843;invariable;-;invariable;-;-;t R E z @;morphalou2 dela dicollecte
